task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,category,type,value,additionals,teamFamily
vbse033,visione4,4,1668171150123,204877.0,230614.0,106.0,106.0,106.0,TEXT,jointEmbedding,ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171150123,204877.0,230614.0,106.0,106.0,106.0,TEXT,LocalizedObjectAndColors,yellow,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171150123,204877.0,230614.0,106.0,106.0,106.0,TEXT,jointEmbedding,a flashlight,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171150123,204877.0,230614.0,106.0,106.0,106.0,TEXT, LocalizedObjectAndColors,2cyellow 2dyellow 3cyellow 3dyellow 4cyellow 4dyellow,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse034,visione4,4,1668171298877,6664.0,29306.0,29.0,45.0,29.0,TEXT,jointEmbedding,A black-and-white video showing a diver moving upwards.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse035,visione4,4,1668171419453,6364.0,32253.0,61.0,62.0,61.0,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668171778082,6286.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,* -A -group -of -people -paddling -in -a -boat -at -night.,"{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668171835039,63243.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,black  -A -group -of -people -paddling -in -a -boat -at -night.,"{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668171835039,63243.0,,inf,inf,inf,TEXT, LocalizedObjectAndColors,0ablack 0bblack 0cblack 1ablack 1bblack 1cblack 2ablack 2bblack 2cblack 3ablack 3bblack 3cblack,"{""subtype"":""position"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668171851985,80189.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,black  -A -group -of -people -paddling -in -a -boat -at -night.,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668171851985,80189.0,,inf,inf,inf,TEXT, LocalizedObjectAndColors,0ablack 0bblack 0cblack 1ablack 1bblack 1cblack 2ablack 2bblack 2cblack 3ablack 3bblack 3cblack,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668171851985,80189.0,,inf,inf,inf,TEXT,jointEmbedding,A group of people paddling in a boat at night.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668171965602,193806.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,black  -A -group -of -people -paddling -in -a -boat -at -night.,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668171965602,193806.0,,inf,inf,inf,TEXT, LocalizedObjectAndColors,0ablack 0bblack 0cblack 1ablack 1bblack 1cblack 2ablack 2bblack 2cblack 3ablack 3bblack 3cblack,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668171965602,193806.0,,inf,inf,inf,TEXT,jointEmbedding,a lamp in the dark,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668172003843,232047.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,black  -A -group -of -people -paddling -in -a -boat -at -night.,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668172003843,232047.0,,inf,inf,inf,TEXT, LocalizedObjectAndColors,0ablack 0bblack 0cblack 1ablack 1bblack 1cblack 2ablack 2bblack 2cblack 3ablack 3bblack 3cblack,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668172003843,232047.0,,inf,inf,inf,TEXT,jointEmbedding,lightning in the dark,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668172031308,259512.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,* -A -group -of -people -paddling -in -a -boat -at -night.,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668172031308,259512.0,,inf,inf,inf,TEXT,jointEmbedding,lightning in the dark,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668172062067,290271.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,* -boat -at -night.,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse037,visione4,4,1668172062067,290271.0,,inf,inf,inf,TEXT,jointEmbedding,lightning in the dark,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse038,visione4,4,1668172161921,6118.0,27179.0,44.0,229.0,229.0,TEXT,jointEmbedding,A demonstration of the setup of a metal oven flue through the roof.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse039,visione4,4,1668172350977,6566.0,107259.0,249.0,3030.0,3029.0,TEXT,jointEmbedding,A rock carving followed by a picture of a stone/rock sculpture.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse039,visione4,4,1668172426201,81790.0,107259.0,53.0,54.0,54.0,TEXT,jointEmbedding,A rock carving followed by a picture of a stone/rock sculpture.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse039,visione4,4,1668172426201,81790.0,107259.0,53.0,54.0,54.0,TEXT,jointEmbedding,an obelisk,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse040,visione4,4,1668172602368,8004.0,68477.0,41.0,41.0,41.0,TEXT,jointEmbedding,A black-dressed woman interviews another black-dressed woman.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse040,visione4,4,1668172643164,48800.0,68477.0,1.0,1.0,1.0,TEXT,jointEmbedding,A black-dressed woman interviews another black-dressed woman vita,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse041,visione4,4,1668172938106,5989.0,174480.0,1279.0,2522.0,2491.0,TEXT,jointEmbedding,A sunrise or sunset at the ocean recorded while paragliding.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse041,visione4,4,1668172992844,60727.0,174480.0,924.0,1171.0,1171.0,TEXT,jointEmbedding,A sunrise or sunset at the ocean recorded while paragliding. sea waves,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse041,visione4,4,1668173014980,82863.0,174480.0,inf,inf,inf,TEXT,jointEmbedding,A sunrise or sunset at the ocean recorded while paragliding. sea waves,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse041,visione4,4,1668173014980,82863.0,174480.0,inf,inf,inf,TEXT,jointEmbedding,a cord,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse041,visione4,4,1668173037469,105352.0,174480.0,200.0,200.0,200.0,TEXT,jointEmbedding,A sunrise or sunset at the ocean recorded while paragliding,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse041,visione4,4,1668173037469,105352.0,174480.0,200.0,200.0,200.0,TEXT,jointEmbedding,sea waves,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse041,visione4,4,1668173048502,116385.0,174480.0,160.0,160.0,160.0,TEXT,jointEmbedding,A sunrise or sunset at the ocean recorded while paragliding,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse041,visione4,4,1668173048502,116385.0,174480.0,160.0,160.0,160.0,TEXT,jointEmbedding,beach waves,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse042,visione4,4,1668173276434,5909.0,53171.0,9.0,inf,65.0,TEXT,jointEmbedding,A man in a yellow shirt climbing up a rock.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse043,visione4,4,1668173573693,6386.0,12630.0,1.0,1.0,1.0,TEXT,jointEmbedding,A man playing a banjo and singing in front of a restaurant.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse044,visione4,4,1668173822020,8650.0,137245.0,10.0,110.0,110.0,TEXT,jointEmbedding,A shark swimming at the sea floor.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse045,visione4,4,1668174103807,6832.0,88962.0,296.0,296.0,296.0,TEXT,jointEmbedding,Zoom-in to a large old tree with lots of leaves on the ground.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse045,visione4,4,1668174152384,55409.0,88962.0,77.0,77.0,77.0,TEXT,jointEmbedding,Zoom-in to a large old tree with lots of leaves on the ground.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse045,visione4,4,1668174152384,55409.0,88962.0,77.0,77.0,77.0,TEXT,jointEmbedding,lots of leaves on the ground.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse045,visione4,4,1668174164059,67084.0,88962.0,296.0,296.0,296.0,TEXT,jointEmbedding,Zoom-in to a large old tree with lots of leaves on the ground.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse046,visione4,4,1668174480385,6312.0,74719.0,1158.0,1158.0,1158.0,TEXT,jointEmbedding,Close-up of a singer of whom you cannot see the mouth.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse047,visione4,4,1668174962269,6064.0,13975.0,1.0,1.0,1.0,TEXT,jointEmbedding,A fir tree with a blurred lake in the background.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse047,visione4,4,1668174967428,11223.0,13975.0,1.0,1.0,1.0,Image,globalFeatures,02744/02744_1_2.jpg,"{""subtype"":""sematic video similarity (clip)"",""queryparameter"":""simReorder=false""}",visione
vbse048,visione4,4,1668176184714,10333.0,168776.0,inf,inf,inf,TEXT,jointEmbedding,A zoom-in to large old mushroom-shaped trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse048,visione4,4,1668176227396,53015.0,168776.0,1073.0,1073.0,1073.0,TEXT,jointEmbedding,A zoom-in to large old trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse048,visione4,4,1668176254305,79924.0,168776.0,705.0,705.0,705.0,TEXT,jointEmbedding,large trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse048,visione4,4,1668176272930,98549.0,168776.0,919.0,919.0,919.0,TEXT,jointEmbedding,large trees trinagle shape,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse048,visione4,4,1668176278904,104523.0,168776.0,240.0,714.0,714.0,TEXT,jointEmbedding,large trees triangle shape,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse048,visione4,4,1668176315434,141053.0,168776.0,13.0,143.0,143.0,TEXT,jointEmbedding,large trees triangle shape,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse048,visione4,4,1668176315434,141053.0,168776.0,13.0,143.0,143.0,TEXT,jointEmbedding,a fountain and a bench,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse049,visione4,4,1668176378203,7496.0,161935.0,21.0,589.0,589.0,TEXT,jointEmbedding,A man in a white t-shirt playing guitar and singing at night in a room.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse050,visione4,4,1668176625625,6237.0,30182.0,32.0,inf,inf,TEXT,jointEmbedding,A man in black clothes is introducing a camera stand.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse051,visione4,4,1668176825523,7662.0,36492.0,4.0,4.0,4.0,TEXT,jointEmbedding,A man is setting up a starting ramp for a model airplane.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse052,visione4,4,1668177146712,7107.0,117496.0,14.0,75.0,75.0,TEXT,jointEmbedding,Buildings carved into large rocks.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse052,visione4,4,1668177189813,50208.0,117496.0,52.0,149.0,149.0,TEXT,jointEmbedding,Buildings carved into large rocks.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse052,visione4,4,1668177189813,50208.0,117496.0,52.0,149.0,149.0,TEXT,jointEmbedding,a temple,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse052,visione4,4,1668177235442,95837.0,117496.0,14.0,75.0,75.0,TEXT,jointEmbedding,Buildings carved into large rocks.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse053,visione4,4,1668177347481,6176.0,72009.0,13.0,412.0,259.0,TEXT,jointEmbedding,A group of rappers singing and dancing outside.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse054,visione4,4,1668177662240,5652.0,116020.0,6045.0,inf,inf,TEXT,jointEmbedding,First-person view of a mountainbike downhill race.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse054,visione4,4,1668177709459,52871.0,116020.0,1.0,162.0,162.0,TEXT,jointEmbedding,First-person view of a mountainbike downhill race. oraNGE,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse055,visione4,4,1668177991185,7274.0,190078.0,172.0,908.0,352.0,TEXT,jointEmbedding,Close-up of a diving duck.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse055,visione4,4,1668178037546,53635.0,190078.0,44.0,456.0,202.0,TEXT,jointEmbedding,Close-up of a diving duck black water,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse055,visione4,4,1668178072657,88746.0,190078.0,2.0,252.0,82.0,TEXT,jointEmbedding,Close-up of a diving duck rough water,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse056,visione4,4,1668178329305,7605.0,55757.0,70.0,1199.0,71.0,TEXT,jointEmbedding,Two sisters sitting at a small table and introducing theirselves.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178654839,5996.0,288383.0,inf,inf,inf,TEXT,jointEmbedding,Extremely zoomed recording of some written content.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178679641,30798.0,288383.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,graykeyframe,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178679641,30798.0,288383.0,inf,inf,inf,TEXT,jointEmbedding,Extremely zoomed recording of some written content.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178715673,66830.0,288383.0,8052.0,8683.0,8683.0,TEXT,LocalizedObjectAndColors,graykeyframe,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178715673,66830.0,288383.0,8052.0,8683.0,8683.0,TEXT,jointEmbedding,Extremely zoomed recording of some written content ideogram,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178719133,70290.0,288383.0,1626.0,inf,inf,TEXT,jointEmbedding,Extremely zoomed recording of some written content ideogram,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178731481,82638.0,288383.0,1643.0,6459.0,6459.0,TEXT,jointEmbedding,Extremely zoomed recording of some written content ideogram black and white,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178757555,108712.0,288383.0,inf,inf,inf,TEXT,jointEmbedding,some written content ideogram black and white,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178781095,132252.0,288383.0,372.0,3156.0,3156.0,TEXT,jointEmbedding,ideogram black and white,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178797882,149039.0,288383.0,295.0,7150.0,7150.0,TEXT,jointEmbedding,chinese written black and white,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178819879,171036.0,288383.0,2442.0,inf,inf,TEXT,jointEmbedding,black lines on a rought paper,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178836169,187326.0,288383.0,5114.0,inf,inf,TEXT,jointEmbedding,black lines on a white paper,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178854782,205939.0,288383.0,4248.0,inf,inf,TEXT,jointEmbedding,zoomed black lines on a white paper,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178891767,242924.0,288383.0,4973.0,inf,inf,TEXT,jointEmbedding,zoomed written on a white paper,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178904040,255197.0,288383.0,inf,inf,inf,TEXT,jointEmbedding,zoomed written on a white paper,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178904040,255197.0,288383.0,inf,inf,inf,TEXT,jointEmbedding,a narrow,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178924514,275671.0,288383.0,43.0,inf,inf,TEXT,jointEmbedding,zoomed written on a white paper,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse057,visione4,4,1668178924514,275671.0,288383.0,43.0,inf,inf,TEXT,jointEmbedding,an arrow,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668178990171,6071.0,277854.0,1279.0,5144.0,5144.0,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179052261,68161.0,277854.0,576.0,1737.0,1737.0,TEXT,jointEmbedding,A freestyle downhill skier jumping down snow rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179098235,114135.0,277854.0,inf,inf,inf,TEXT,jointEmbedding,A freestyle downhill skier jumping down snow rocks between trees.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179098235,114135.0,277854.0,inf,inf,inf,TEXT,jointEmbedding,a skyer,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179130875,146775.0,277854.0,380.0,1198.0,1198.0,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees and snow.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179174682,190582.0,277854.0,inf,inf,inf,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179174682,190582.0,277854.0,inf,inf,inf,TEXT,jointEmbedding,a skyer,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179180373,196273.0,277854.0,1160.0,4823.0,4823.0,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179201871,217771.0,277854.0,1279.0,5144.0,5144.0,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179241405,257305.0,277854.0,54.0,759.0,759.0,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse058,visione4,4,1668179241405,257305.0,277854.0,54.0,759.0,759.0,TEXT,jointEmbedding,a skier and trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179394683,6380.0,239489.0,1768.0,inf,8261.0,TEXT,jointEmbedding,A skier flying down a mountain with a parachute.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179443991,55688.0,239489.0,236.0,1815.0,1692.0,TEXT,jointEmbedding,A skier flying down a mountain with a parachute. a sun light,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179462343,74040.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,A skier flying down a mountain with a parachute.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179462343,74040.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,a sun light,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179488460,100157.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,A skier flying down a mountain with a parachute.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179488460,100157.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,a sun light between hands,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179502697,114394.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,A person flying down a mountain with a parachute.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179502697,114394.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,a sun light between hands,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179513239,124936.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,A person flying down a mountain with a parachute.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179513239,124936.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,sun light between hands,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179528209,139906.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,A person flying down a mountain with a parachute.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179528209,139906.0,239489.0,inf,inf,inf,TEXT,jointEmbedding,sun light between hands and mountains,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179545031,156728.0,239489.0,194.0,239.0,239.0,TEXT,jointEmbedding,A skier flying down a mountain with a parachute.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179545031,156728.0,239489.0,194.0,239.0,239.0,TEXT,jointEmbedding,sun light between hands and mountains,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179593482,205179.0,239489.0,3.0,4.0,4.0,TEXT,jointEmbedding,A skier flying down a mountain with a parachute.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179593482,205179.0,239489.0,3.0,4.0,4.0,TEXT,jointEmbedding,the are hands and sun between strings,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179615761,227458.0,239489.0,3.0,4.0,4.0,TEXT,jointEmbedding,A skier flying down a mountain with a parachute.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse059,visione4,4,1668179615761,227458.0,239489.0,3.0,4.0,4.0,TEXT,jointEmbedding,hands and sun between the string,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse060,visione4,4,1668179731934,5721.0,85441.0,1.0,8.0,8.0,TEXT,jointEmbedding,A crowd of people sitting in a cinema / theatre.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse060,visione4,4,1668179777346,51133.0,85441.0,2.0,14.0,14.0,TEXT,jointEmbedding,A crowd of people sitting in a cinema / theatre. dark,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse060,visione4,4,1668179789102,62889.0,85441.0,1.0,8.0,8.0,TEXT,jointEmbedding,A crowd of people sitting in a cinema / theatre,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
